"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"1",1,0.227574781840878,0.364900224599881,0.282912576057869,0.263752189358315,0.28915746598312,0.51604684654214,0.434782608695652,0.176959599324141,0.444554224474387,0.481543412343077,0.235907129847835,0.338255045745869,0.434782608695652,0.192617364937231,0.348481391698065,0.462651945572992,0.430528385911446,0.466252404120157,0.462651945572992,0.461566331377051,0.430528385911446,0.685248288864193,0.593442426056208,0.156385810542806,0.244314225934121,0.243319625868989,0.553316744993187,0.337052648822912,0.462651945572992,0.455149563681756,0.430528385911446,0.268089960930525,0.174455675197729,0.266975349969038,0.251021856169402,0.505721737424174,0.49147318718299,0.21185085653295,0.469157431628418,0.244917086108648,0.45501575519329,0.274236468076424,0.583840359359809,0.276693957855606,0.219034271277357,0.39405520311955,0.373001923296126,0.234578715814209,0.404577389939339,0.430528385911446,0.404577389939339,0.276693957855606,0.117484562808374,0.455149563681756,0.47286624374346,0.200817484935522,0.49147318718299,0.531609533071195,0.391304347826087,0.238778368925125,0.421350485800192,0.202288694969669,0.440086229423352,0.220947270666443,0.462651945572992,0.599204709018511,0.223550917004948,0.486533632799841,0.223089828338725,0.337052648822912,0.340502612303499,0.520483438769616,0.171312072216048,0.260241719384808,0.442325868464691,0.41702882811415,0.505721737424174,0.317208319582609,0.430705521646532,0.296721213028104,0.49147318718299,0.643678685866936,0.433460723431505,0.246413555187027,0.238264241486771,0.318511028635303,0.242076711427392,0.243319625868989,0.206904240044749,0.430705521646532,0.234578715814209,0.205986873205428,0.222911285030141,0.466252404120157,0.293080324061626,0.792629087004267,0.382691898587952,0.348481391698065,0.486533632799841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628694613461931,0,0.0851256530758749,0,0,0.0628694613461931,0,0,0.0737209780774486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0.227574781840878,1,0.333486484424958,0.146254484825426,0.153392997769474,0.571771874896866,0.192935908285322,0.404577389939339,0.056136089142384,0.336106998496762,0.420084025208403,0.205798302171011,0.216394605725274,0.505721737424174,0.112022406722241,0.20266980709997,0.403603676397787,0.250386697833596,0.352511993955316,0.403603676397787,0.421830743866054,0.250386697833596,0.265684465662029,0.306785995538948,0.111162161474986,0.0641688947919748,0.583728038583711,0.272290574318585,0.370265815588677,0.336336396998156,0.5,0.250386697833596,0.710282901892118,0.159437034804423,0.527909579937856,0.160588219680291,0.323529411764706,0.428746462856272,0.677645213997067,0.363803437554499,0.0267072897109671,0.344016480616226,0.378789805843727,0.2910427500436,0.14303970797043,0.636929755298482,0.458349248514106,0.27116307227332,0.197060195342021,0.352941176470588,0.250386697833596,0.411764705882353,0.572158831881721,0.327968024676315,0.264705882352941,0.252092086682758,0.744545382154074,0.371580267808769,0.190260597661798,0.328719129325713,0.0290655467436858,0.385077023107703,0.588235294117647,0.255945348444496,0.610367937893074,0.336336396998156,0.261364105121419,0.546053515866961,0.282958229209055,0.0363284829396969,0.283144447214871,0.222783197169752,0.336336396998156,0.132842232831014,0.134534558799262,0.371580267808769,0.363803437554499,0.323529411764706,0.225478016964967,0.219178501879802,0.613571991077896,0.371580267808769,0.207972582701926,0.229174624257053,0.78023895024064,0.0581098813629873,0.29109086821373,0.0590396985045231,0.583728038583711,0.706946784175519,0.37573457465109,0.894350117321478,0.159730460419501,0.113435651621629,0.352511993955316,0.549226663831963,0.298279379500652,0.333848930444794,0.225188674555522,0.323380833381777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201801838198894,0,0,0,0,0,0,0,0.0857492925712544,0,0.0495073771488337,0,0,0,0,0,0,0.0731272424127131,0,0,0.0857492925712544,0,0,0,0,0,0,0,0,0,0,0,0,0.0916698497028211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.364900224599881,0.333486484424958,1,0.452267016866645,0.474341649025257,0.242681335848538,0.353553390593274,0.521286035142687,0.154303349962092,0.479701611800123,0.793856620135735,0.388908729652601,0.283887486978834,0.469157431628418,0.404145188432738,0.371390676354104,0.76271276980969,0.458831467741123,0.391311896062463,0.76271276980969,0.632455532033676,0.458831467741123,0.410791918128875,0.553398590529466,0.208333333333333,0.14173667737846,0.291729982995789,0.459279326771846,0.538815906080325,0.624037720753383,0.666972968849916,0.458831467741123,0.25,0.358568582800318,0.224064539882568,0.270868169442981,0.424437343813583,0.530330085889911,0.254000254000381,0.75,0.0795289274377644,0.490990253030983,0.493196961916072,0.5,0.368604890387243,0.393919298579168,0.425210032135381,0.559016994374947,0.34375,0.666972968849916,0.458831467741123,0.727606875108999,0.25802342327107,0.0986013297183269,0.485071250072666,0.425210032135381,0.361157559257308,0.530330085889911,0.343203236491822,0.469157431628418,0.0865513417098375,0.866025403784439,0.363803437554499,0.527644853011086,0.397359707119513,0.624037720753383,0.449013255066937,0.187619693596614,0.583333333333333,0.117689135440501,0.493914580573631,0.408248290463863,0.624037720753383,0.205395959064437,0.416025147168922,0.648181216087669,0.75,0.424437343813583,0.380319414627832,0.451848057057532,0.276699295264733,0.530330085889911,0.30012252399939,0.377964473009227,0.262612865719445,0.147441956154897,0.654653670707977,0.149801177254628,0.291729982995789,0.372104203767625,0.774596669241483,0.25,0.274410649974226,0.367484207629584,0.503115294937453,0.273304083305061,0.503115294937453,0.688247201611685,0.371390676354104,0.666666666666667,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176776695296637,0,0.102062072615966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0.282912576057869,0.146254484825426,0.452267016866645,1,0.643587247740775,0.292684703502482,0.239850805900062,0.282912576057869,0.0756018420948758,0.25712973861329,0.304635897922471,0.234520787991171,0.220102194620033,0.251477845384773,0.557048499058233,0.279946255477927,0.292684703502482,0.345857231933037,0.269679944985297,0.292684703502482,0.333711906235957,0.345857231933037,0.220192753025272,0.333711906235957,0.276385399196283,0.0740743746987647,0.241889723423448,0.276955854703499,0.243688662483247,0.334496804002836,0.292508969650852,0.449614401512949,0.301511344577764,0.198206241793023,0.270232002768764,0.163339651944141,0.292508969650852,0.284267621807481,0.210605884793558,0.376889180722205,0.0811592653201431,0.263180677983908,0.198272638838644,0.271360210119987,0.800197604053897,0.158361516492979,0.227921152919276,0.269679944985297,0.207289049397212,0.255945348444496,0.345857231933037,0.292508969650852,0.311187957132071,0.0934353184302314,0.365636212063565,0.227921152919276,0.145190801728126,0.284267621807481,0.413918677192358,0.282912576057869,0.0843108368758144,0.304635897922471,0.146254484825426,0.5,0.159744612766174,0.334496804002836,0.243688662483247,0.17778975055469,0.402015126103685,0.206455909637004,0.216612144429553,0.307728727448332,0.292684703502482,0.371575270730147,0.794429909506736,0.284267621807481,0.301511344577764,0.292508969650852,0.229341236146931,0.50602431370499,0.333711906235957,0.284267621807481,0.206835075998008,0.341881729378914,0.197951895616224,0.0777969892830177,0.296078262731896,0.0790418201534057,0.241889723423448,0.149591518401353,0.311399577664609,0.188444590361102,0.297856526544673,0.725240667622842,0.269679944985297,0.329617126543608,0.269679944985297,0.27668578554643,0.279946255477927,0.351763235340724,0,0,0,0,0.0502518907629606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615457454896664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533001790889026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0.263752189358315,0.153392997769474,0.474341649025257,0.643587247740775,1,0.197338054344082,0.335410196624968,0.395628284037472,0.0792918809270683,0.337099931231621,0.365148371670111,0.223606797749979,0.256494588021289,0.329690236697893,0.85809867342476,0.293610109757352,0.350823207722812,0.362738125055006,0.282842712474619,0.350823207722812,0.35,0.362738125055006,0.317542648054294,0.45,0.171290039925787,0.0836660026534076,0.253696082207943,0.258198889747161,0.255582825411179,0.350823207722812,0.306785995538948,0.290190500044005,0.203289278153682,0.188982236504614,0.182199674290256,0.152277397525376,0.306785995538948,0.372677996249965,0.220885315448187,0.395284707521047,0.0889896717414257,0.345032779671177,0.233943860209516,0.347850542618522,0.582815505150196,0.16609095970748,0.298807152333598,0.282842712474619,0.197642353760524,0.306785995538948,0.362738125055006,0.306785995538948,0.209813581854071,0.0623609564462324,0.498527242750791,0.298807152333598,0.152277397525376,0.372677996249965,0.279078152825719,0.263752189358315,0.0926367113173171,0.365148371670111,0.153392997769474,0.429058165160517,0.167541563316678,0.350823207722812,0.340777100548239,0.118661113133642,0.368932393686311,0.142099640014701,0.227184733698826,0.322748612183951,0.438529009653515,0.317542648054294,0.592014163032245,0.298142396999972,0.316227766016838,0.306785995538948,0.213808993529939,0.367423461417477,0.225,0.372677996249965,0.216930457818656,0.239045721866879,0.29065917948809,0.0815941707210275,0.276026223736942,0.0828997603523657,0.253696082207943,0.156892908110547,0.32659863237109,0.256935059888681,0.190907786987671,0.697252260151026,0.353553390593274,0.222239159246158,0.353553390593274,0.290190500044005,0.293610109757352,0.368932393686311,0,0,0,0,0.052704627669473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.0707106781186548,0,0,0,0,0,0,0,0,0,0,0.0559016994374947,0,0.129099444873581,0,0.0476731294622796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559016994374947,0,0,0,0,0,0.052704627669473,0,0,0,0,0,0,0,0,0,0
"6",0.28915746598312,0.571771874896866,0.242681335848538,0.292684703502482,0.197338054344082,1,0.220630652030457,0.231325972786496,0.0695435800330233,0.236524958395633,0.280224269158902,0.137281294596729,0.202464571799631,0.318073212581432,0.144115338424578,0.257513101312302,0.307692307692308,0.318142381487889,0.248069469178417,0.307692307692308,0.30697030675746,0.318142381487889,0.253184841770917,0.30697030675746,0.10400628679223,0.0838627869377535,0.910252568320577,0.283069258536149,0.199254192554687,0.346153846153846,0.269069117598525,0.349956619636678,0.812239573044085,0.116023870223064,0.923287071496966,0.15025062674119,0.269069117598525,0.261488180184245,0.827752195569708,0.277350098112615,0.0644753478039145,0.242091013067521,0.38756663969942,0.249615088301353,0.286251287038336,0.382387446382846,0.497935297442911,0.248069469178417,0.138675049056307,0.302702757298341,0.318142381487889,0.269069117598525,0.960986463628699,0.226590161620273,0.403603676397787,0.209656967344384,0.350584795729443,0.261488180184245,0.435142634576337,0.28915746598312,0.066475448626159,0.280224269158902,0.353153216848064,0.4599331055039,0.385727138144589,0.346153846153846,0.199254192554687,0.431158249251288,0.369800130816819,0.0890211634396684,0.249067740693359,0.283069258536149,0.307692307692308,0.177229389239642,0.269230769230769,0.326860225230307,0.277350098112615,0.269069117598525,0.210963253922323,0.465474668125631,0.898984469789705,0.261488180184245,0.237825747077247,0.288278330098528,0.655521336656307,0.0817860820109531,0.211829636434081,0.0830947424179123,0.890024733469008,0.361210980980735,0.286445949615773,0.624037720753383,0.136994077248296,0.166781096248748,0.248069469178417,0.909610971830841,0.248069469178417,0.254513905190311,0.283264411443533,0.323575114464717,0.104828483672192,0,0.049029033784546,0,0.0462250163521024,0,0,0,0,0,0,0,0,0,0,0,0.049029033784546,0,0.0524142418360959,0,0,0,0,0,0,0,0.0620173672946042,0.098058067569092,0,0,0,0,0,0,0,0,0.049029033784546,0,0.049029033784546,0.0524142418360959,0.0438529009653515,0.0524142418360959,0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566138517072298,0,0,0.209060502501773,0,0,0.147087101353638,0,0,0,0,0,0,0,0,0,0,0,0.0566138517072298,0.104828483672192,0.0924500327042048,0,0,0,0,0,0.049029033784546,0.0462250163521024,0,0,0,0.0924500327042048,0.049029033784546,0.0924500327042048,0,0,0,0
"7",0.51604684654214,0.192935908285322,0.353553390593274,0.239850805900062,0.335410196624968,0.220630652030457,1,0.405465379425967,0.190940653956493,0.414578098794425,0.408248290463863,0.2,0.344123600805843,0.405465379425967,0.244948974278318,0.722185380728474,0.392232270276368,0.527219618674978,0.434813178273152,0.392232270276368,0.391311896062463,0.527219618674978,0.548672640712717,0.503115294937453,0.132582521472478,0.193764400386508,0.283640842721168,0.396928310067868,0.349250349250524,0.392232270276368,0.385871816570645,0.324442842261525,0.227284322524247,0.169030850945703,0.203705428595667,0.212814132689687,0.385871816570645,0.458333333333333,0.246957290286816,0.441941738241592,0.125448297912334,0.424334212395753,0.261557187173593,0.494974746830583,0.260643017571343,0.208907255449183,0.43429951810769,0.316227766016838,0.198873782208716,0.342997170285018,0.527219618674978,0.385871816570645,0.234578715814209,0.0796819072889596,0.600245047998781,0.400891862868637,0.191532719420718,0.458333333333333,0.381356384904845,0.331744401348519,0.202434211360328,0.408248290463863,0.192935908285322,0.426401432711221,0.210731807605881,0.392232270276368,0.53975053975081,0.151619608715781,0.412478955692153,0.10591481821704,0.285750285750429,0.433012701892219,0.49029033784546,0.145236875482778,0.220630652030457,0.375,0.486135912065751,0.385871816570645,0.268926437100239,0.410791918128875,0.251557647468726,0.458333333333333,0.727606875108999,0.300668897151477,0.301754924537709,0.195482263178508,0.308606699924184,0.198610177999641,0.283640842721168,0.197338054344082,0.502079011046402,0.287262129857035,0.174633868283925,0.21260501606769,0.434813178273152,0.248470933668405,0.632455532033676,0.446108908109597,0.426745906794098,0.412478955692153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.144337567297406,0,0.0533001790889026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0.434782608695652,0.404577389939339,0.521286035142687,0.282912576057869,0.395628284037472,0.231325972786496,0.405465379425967,1,0.0804361815109734,0.666831336711581,0.601929265428846,0.294883912309794,0.405906054895043,0.782608695652174,0.288926047405846,0.348481391698065,0.57831493196624,0.430528385911446,0.65275336576822,0.57831493196624,0.461566331377051,0.430528385911446,0.571040240720161,0.659380473395787,0.208514414057075,0.0866921446863011,0.273734579102613,0.468191091917312,0.674105297645824,0.57831493196624,0.75858260613626,0.47836487323494,0.2383021874938,0.224300153825652,0.213580279975231,0.276124041786343,0.606866084909008,0.835504418211084,0.238332213599569,0.521286035142687,0.0612292715271621,0.682523632789935,0.34279558509553,0.708949007794054,0.276693957855606,0.355930690825706,0.512271764055415,0.373001923296126,0.338835922842746,0.505721737424174,0.430528385911446,0.606866084909008,0.245950184760538,0.105736106527536,0.556293911166591,0.512271764055415,0.326328413020223,0.737209780774486,0.327144328043812,0.565217391304348,0.0666358238860815,0.541736338885961,0.328719129325713,0.440086229423352,0.35903931483297,0.57831493196624,0.674105297645824,0.201195825304453,0.486533632799841,0.0892359313354901,0.411953237450226,0.425628265379374,0.693977918359488,0.28552012036008,0.260241719384808,0.54062050590129,0.521286035142687,0.606866084909008,0.387699057267633,0.376867331440716,0.263752189358315,0.737209780774486,0.393359196918683,0.433460723431505,0.438068542554715,0.0768594327376682,0.409514179673961,0.0780892617507717,0.273734579102613,0.336219390072717,0.538381902058165,0.41702882811415,0.297536594630063,0.250775195658909,0.699378606180235,0.260515843610334,0.606128125356204,0.574037847881928,0.348481391698065,0.486533632799841,0,0,0,0,0.0695048046856916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737209780774486,0,0.17025130615175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0.176959599324141,0.056136089142384,0.154303349962092,0.0756018420948758,0.0792918809270683,0.0695435800330233,0.190940653956493,0.0804361815109734,1,0.0822439618699711,0.122494735876528,0.087287156094397,0.0688360989692419,0.096523417813168,0.0579066024143586,0.16475712333011,0.117689135440501,0.0796491366080387,0.120761472884912,0.117689135440501,0.0975900072948533,0.0884990406755986,0.190159707313916,0.0853912563829967,0.051434449987364,0.548219132908616,0.0506417778682137,0.078742598543589,0.145496923811844,0.0962911108149554,0.112272178284768,0.0707992325404789,0.0440866714177406,0.0829925002758732,0.064208688350105,0.273995121182882,0.074848118856512,0.0909241209316635,0.0538904988647864,0.173591268707353,0.429505297288871,0.0841793787126842,0.12683657235796,0.162018517460197,0.045501575519329,0.06584832300094,0.0874817765279706,0.0862581949177943,0.120549492157884,0.168408267427152,0.0796491366080387,0.121628193141832,0.045501575519329,0.0217350221232209,0.084204133713576,0.153093108923949,0.0603718063623299,0.0909241209316635,0.0605227532668802,0.0804361815109734,0.457157467418926,0.133630620956212,0.060814096570916,0.0814173684098662,0.0664234284442046,0.0962911108149554,0.131640073925002,0.045493402807001,0.0900102874778869,0.307066180053252,0.166282198642108,0.0708683386892301,0.0962911108149554,0.038736236675057,0.0695435800330233,0.118201357211163,0.1253714718442,0.074848118856512,0.117369119465393,0.0697216688778396,0.0487950036474267,0.0909241209316635,0.244780957361545,0.0801916284839731,0.0455873005391123,0.591520481751277,0.168358757425368,0.553311087020284,0.0506417778682137,0.0669864127057084,0.129483099344559,0.0433978171768383,0.0592794755788173,0.0618589574131742,0.0862581949177943,0.048196269271188,0.129387292376691,0.115048752878278,0.107450297823985,0.102868899974728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121987509118567,0,0,0,0,0,0,0,0,0,0.0172516389835589,0,0,0,0,0,0.0172516389835589,0,0,0,0,0.027277236279499,0,0.0157485197087178,0,0.0814173684098662,0,0.0157485197087178,0,0,0.0581552631499044,0,0,0.0681930906987476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027277236279499,0.0145802960879951,0,0,0,0,0,0,0.0145802960879951,0,0,0,0,0,0,0,0
"10",0.444554224474387,0.336106998496762,0.479701611800123,0.25712973861329,0.337099931231621,0.236524958395633,0.414578098794425,0.666831336711581,0.0822439618699711,1,0.615457454896664,0.301511344577764,0.380442955126341,0.666831336711581,0.246182981958665,0.356313412109203,0.591312395989083,0.440204389240067,0.572077553547355,0.591312395989083,0.471939903724269,0.440204389240067,0.50602431370499,0.674199862463242,0.195433989992643,0.0886405260427918,0.279886686107005,0.478713553878169,0.497795727693864,0.591312395989083,0.672213996993525,0.440204389240067,0.243657961549269,0.433200112721982,0.218380436173046,0.28232985128664,0.723922765993027,0.753778361444409,0.243688662483247,0.533001790889026,0.0573882668639914,0.7909115788387,0.350499818616391,0.554321862524587,0.251477845384773,0.279946255477927,0.523784926616497,0.381385035698237,0.293150984988964,0.517087689995019,0.440204389240067,0.517087689995019,0.251477845384773,0.108112495523467,0.568796458994521,0.523784926616497,0.256663501169673,0.85428214297033,0.334496804002836,0.666831336711581,0.0624556580291822,0.553911709406997,0.25854384499751,0.449977042573258,0.282391247362453,0.591312395989083,0.497795727693864,0.205717644397122,0.497468338163091,0.0638690385026585,0.421211769587116,0.565752381856018,0.709574875186899,0.194624736040381,0.236524958395633,0.552770798392567,0.533001790889026,0.723922765993027,0.396412483586046,0.385337317794226,0.269679944985297,0.85428214297033,0.365636212063565,0.40291148201269,0.363930132121305,0.0785868266827414,0.418717894679312,0.079844295754001,0.279886686107005,0.264442942673973,0.55048188256318,0.346451164077867,0.2574200074605,0.227921152919276,0.858116330321033,0.266370863284811,0.619750683009635,0.489115988044519,0.356313412109203,0.497468338163091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674199862463242,0,0,0,0,0.150755672288882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753778361444409,0,0.174077655955698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753778361444409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
