Speaker,unit.state.news,state.news.releas,news.releas.year,releas.year.counti,counti.current.record,current.record.washington,year.counti.current,news.releas.announc,washington.c.u,c.u.r,u.r.al,local.law.enforc,depart.homeland.secur,volunt.fire.depart,commerc.justic.scienc,2006.news.releas,2005.news.releas,assist.firefight.grant,firefight.grant.program,2007.news.releas,state.local.law,u.c.r,2007.washington.c,r.al.appropri,al.appropri.committe,said.bill.includ,said.pleas.bill,appropri.committe.today,law.enforc.agenc,committe.today.announc,2006.washington.c,r.al.today,econom.develop.administr,unit.state.alabama,million.said.bill,pleas.bill.includ,state.alabama.right,alabama.right.reserv,2004.unit.state,part.assist.firefight,c.r.al,grant.program.program,today.announc.depart,direct.feder.assist,million.direct.feder,program.program.distribut,2005.washington.c,brother.big.sister,big.brother.big,fiscal.year.2006,homeland.secur.offic,secur.offic.domest,offic.domest.prepared,said.fund.use,fiscal.year.2008,sen.r.al,u.r.ala,al.today.announc,relat.agenc.appropri,justic.scienc.relat,million.said.pleas,scienc.relat.agenc,c.u.c,assist.firefight.nationwid,fund.award.depart,feder.assist.firefight,prepared.part.assist,award.depart.homeland,firefight.nationwid.year,domest.prepared.part,miss.exploit.children,fund.provid.assist,5.million.said,justic.assist.grant,750.million.direct,program.distribut.750,distribut.750.million,includ.fiscal.year,bill.fiscal.year,appropri.bill.fiscal,2005.washington.dc,juvenil.justic.delinqu,justic.delinqu.prevent,boy.girl.club,u.sen.r,1.million.said,state.local.govern,washington.dc.u,million.said.fund,area.agenc.age,announc.depart.homeland,homeland.secur.releas,provid.assist.firefight,assist.grant.program,center.miss.exploit,nation.center.miss,oper.firefight.safeti,appropri.subcommitte.today,000.said.pleas,bill.provid.fund,appropri.committe.announc,edward.byrn.memori,memori.justic.assist,byrn.memori.justic,subcommitte.today.announc,000.said.fund,miss.children.program,univers.south.alabama,hous.urban.develop,committe.announc.today,said.pleas.announc,commun.orient.polic,polic.servic.cop,orient.polic.servic,r.al.chairman,feder.state.local,extens.partnership.program,manufactur.extens.partnership,agenc.appropri.bill,holl.manufactur.extens,qualiti.growth.initi,big.sister.qualiti,sister.qualiti.growth,inform.share.system,region.inform.share,univers.alabama.birmingham,offic.juvenil.justic,law.enforc.assist,dc.u.c,c.r.ala,bill.includ.1,assist.law.enforc,enforc.agenc.across,slate.receiv.fund,fund.commerc.justic,receiv.fund.commerc,fund.law.enforc,subcommitte.commerc.justic,feder.aviat.administr,fund.oper.safeti,number.import.project,defens.appropri.bill,releas.announc.fund,offic.commun.orient,r.ala.appropri,must.continu.work,said.fund.allow,follow.today.action,nation.scienc.foundat,appropri.subcommitte.commerc,ala.appropri.committe,fiscal.year.2007,develop.administr.eda,justic.scienc.appropri,sexual.predat.elimin,elimin.grant.program,predat.elimin.grant,space.flight.center,oper.safeti.program,marshal.space.flight,emerg.medic.servic,increas.rang.challeng,ever.increas.rang,meet.ever.increas,bill.includ.fund,counti.fund.provid,washington.u.sen,child.sexual.predat,feder.fund.assist,2006.u.r,nation.first.respond,non.line.sight,forens.scienc.includ,help.law.enforc,emerg.manag.agenc,justic.scienc.today,1.5.million,scienc.today.announc,comput.forens.laboratori,alabama.crimin.justic,alabama.district.attorney,transport.treasuri.judiciari,depart.public.safeti,girl.club.america,500.000.said,million.big.brother,2.million.said,vulner.citizen.children,paul.coverdel.forens,global.war.terror,million.boy.girl,follow.project.includ,crime.base.need,control.crime.base,grant.program.jag,prevent.control.crime,feder.emerg.manag,million.paul.coverdel,grant.state.local,facilit.econom.develop,program.also.work,fund.sever.project,experiment.program.stimul,today.announc.u,provid.fund.import,stimul.competit.research,program.stimul.competit,scienc.appropri.bill,million.state.local,nation.ocean.atmospher,million.offic.juvenil,million.miss.children,nation.aeronaut.space,ocean.atmospher.administr,aeronaut.space.administr,implement.enhanc.commun,grant.program.aim,program.slate.receiv,project.program.slate,cop.grant.program,univers.alabama.huntsvil,announc.today.u,includ.1.million,law.enforc.commun,enhanc.commun.polic,atmospher.administr.noaa,fire.depart.fund,non.profit.agenc,addit.bill.includ,2.5.million,today.u.depart,alabama.associ.area,associ.area.agenc,al.chairman.appropri,justic.inform.center,space.administr.nasa,public.work.plan,internet.crime.children,agenc.public.work,design.facilit.econom,subcommitte.cj.today,chairman.appropri.subcommitte,local.govern.non,project.includ.bill,govern.non.profit,work.plan.project,project.design.facilit,plan.project.design,profit.agenc.public,instrument.secur.fund,grant.local.govern,provid.grant.local,district.attorney.associ,law.enforc.offici,electron.train.secur,victim.crime.act,train.secur.tool,crimin.justic.inform,today.announc.fund,exploit.children.ncmec,univers.alabama.univers,februari.2005.news,crime.act.fund,enforc.assist.grant,agenc.appropri.subcommitte,urban.develop.appropri,million.bill.includ,legisl.includ.number,cj.today.announc,pleas.depart.homeland,volunt.fire.rescu,appropri.subcommitte.cj,polic.cop.fund,scienc.foundat.nsf,commun.polic.cop,said.cop.grant,1.25.million,law.enforc.offic,develop.administr.provid,trade.adjust.assist,administr.provid.grant,anniston.armi.depot,bill.instruct.depart,appropri.bill.follow,provid.prioriti.consider,announc.u.depart,project.grant.process,eda.nation.scienc,commit.ensur.safeti,decemb.2007.news,consider.follow.project,follow.project.grant,prioriti.consider.follow,nationwid.year.novemb,law.enforc.program,administr.eda.nation,target.drug.hot,nationwid.project.program,competit.research.epscor,modif.fire.station,noaa.econom.develop,methamphetamin.enforc.clean,administr.noaa.econom,dispos.hazard.materi,pleas.bill.provid,includ.nation.aeronaut,fire.station.facil,enforc.offici.combat,hazard.materi.clandestin,subcommitte.jurisdict.includ,drug.hot.spot,jurisdict.includ.nation,nasa.nation.ocean,ensur.first.respond,materi.clandestin.methamphetamin,confer.committe.approv,methamphetamin.product.distribut,remov.dispos.hazard,offici.combat.methamphetamin,coverdel.forens.grant,feder.appropri.process,ala.announc.today,combat.methamphetamin.product,bill.follow.today,work.target.drug,clandestin.methamphetamin.lab,hot.spot.remov,also.work.target,spot.remov.dispos,administr.nasa.nation,includ.critic.fund,fund.part.assist,r.ala.announc,alabama.includ.fiscal,secur.feder.emerg,feder.bureau.investig,fund.fiscal.year,homeland.secur.feder,chairman.commerc.justic,million.dna.initi,depart.defens.appropri,alabama.across.nation,consid.bill.follow,prevent.intervent.program,bill.includ.2,health.human.servic,effort.develop.implement,million.provid.bill,respond.juvenil.delinqu,event.one.occur,commun.effort.develop,law.enforc.train,program.receiv.fund,announc.depart.justic,said.pleas.fund,depart.justic.provid,announc.fund.sever,million.jason.project,instruct.depart.justic,within.depart.justic,justic.provid.prioriti,combat.internet.crime,ryce.law.enforc,enforc.train.center,offic.within.depart,follow.miss.children,septemb.2006.news,stabil.nation.militari,approv.demonstr.commit,dna.backlog.reduct,children.program.receiv,agenc.award.fund,said.program.also,nation.militari.infrastructur,amber.alert.program,miss.children.offic,help.meet.need,militari.infrastructur.readi,confer.committe.hous,critic.stabil.nation,program.critic.stabil,treasuri.judiciari.hous,defens.relat.program,judiciari.hous.urban,drug.traffick.terror,children.offic.within,jimmi.ryce.law,coordin.effort.crimin,crimin.network.oper,alabama.serv.youth,american.manufactur.modern,system.riss.program,compet.global.marketplac,terror.violent.crime,violent.crime.cybercrim,compos.six.region,jurisdict.line.typic,eight.alabama.serv,traffick.terror.violent,provid.children.meaning,public.privat.entiti,225.000.children,riss.program.compos,program.compos.six,state.public.privat,sister.compris.450,action.bill.reiter,mid.size.american,children.meaning.mentor,region.center.share,typic.target.riss,big.sister.compris,locat.across.jurisdict,site.base.mentor,gang.activ.organ,cybercrim.gang.activ,share.intellig.coordin,activ.organ.crimin,serv.youth.age,continu.success.stori,big.sister.record,risk.children.care,across.jurisdict.line,crime.cybercrim.gang,record.commit.ensur,care.adult.live,nation.fatherhood.initi,size.american.manufactur,school.site.base,5.million.big,small.mid.size,partner.feder.state,program.provid.children,commun.school.site,intellig.coordin.effort,ensur.safeti.nation,bill.reiter.commit,agenc.eight.alabama,target.riss.activ,program.continu.big,riss.activ.drug,5.million.dna,serv.225.000,partnership.program.continu,sister.record.commit,network.oper.mani,mentor.program.provid,six.region.center,compris.450.local,oper.mani.locat,fund.import.project,appropri.bill.bill,share.system.riss,center.share.intellig,youth.age.five,assist.small.mid,continu.big.brother,activ.drug.traffick,effort.crimin.network,defens.appropri.subcommitte,commit.ensur.risk,meaning.mentor.relationship,base.mentor.program,organ.crimin.activ,nationwid.program.continu,line.typic.target,children.care.adult,450.local.agenc,mani.locat.across,program.continu.success,local.agenc.eight,ensur.risk.children,feder.state.public,keep.commun.safe,commun.prevent.intervent,alabama.take.advantag,equip.modif.fire,fire.depart.oper,fiscal.year.2005,protect.equip.modif,avail.train.fit,manag.agenc.award,go.long.way,space.rocket.center,alabama.depart.correct,assist.state.local,fund.avail.train,import.project.alabama,committe.hous.repres,program.distribut.490,490.million.direct,medic.servic.organ,award.fund.part,depart.nonaffili.emerg,car.comput.camera,nation.forens.lab,commun.upgrad.technolog,nonaffili.emerg.medic,prepar.event.one,first.respond.fund
shelby,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shelby,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shelby,1,1,1,1,1,1,1,1,1,0,0,0,2,3,0,1,0,2,2,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shelby,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shelby,1,1,1,1,1,1,1,1,1,1,1,0,2,3,0,0,0,2,2,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shelby,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,2,2,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shelby,1,1,1,1,1,1,1,1,1,0,0,0,2,2,0,0,0,2,2,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shelby,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,2,2,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shelby,1,1,1,1,1,1,1,1,1,1,1,0,2,3,0,0,0,2,2,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
